050101,Japanese Japanese,Waterfish,Tofu,P050101007,05,0501,168.0,126.0
050101,Japanese Japanese,Waterfish,Tofu,P050101008,05,0501,168.0,126.0
050101,Japanese Japanese,Waterfish,Tofu,P050101009,05,0501,208.0,156.0
050102,Japanese Japanese,Waterfish,Fried fried and cancer,P050102001,05,0501,60.0,45.0
050102,Japanese Japanese,Waterfish,Fried fried and cancer,P050102002,05,0501,138.0,104.0
050102,Japanese Japanese,Waterfish,Fried fried and cancer,P050102003,05,0501,185.0,139.0
050102,Japanese Japanese,Waterfish,Fried fried and cancer,P050102004,05,0501,188.0,141.0
050102,Japanese Japanese,Waterfish,Fried fried and cancer,P050102005,05,0501,198.0,149.0
050102,Japanese Japanese,Waterfish,Fried fried and cancer,P050102006,05,0501,215.0,161.0
050103,Japanese Japanese,Waterfish,Konjac,P050103001,05,0501,78.0,59.0
050103,Japanese Japanese,Waterfish,Konjac,P050103002,05,0501,80.0,60.0
050103,Japanese Japanese,Waterfish,Konjac,P050103003,05,0501,88.0,66.0
050103,Japanese Japanese,Waterfish,Konjac,P050103004,05,0501,110.0,83.0
050103,Japanese Japanese,Waterfish,Konjac,P050103005,05,0501,128.0,96.0
050103,Japanese Japanese,Waterfish,Konjac,P050103006,05,0501,128.0,96.0
050103,Japanese Japanese,Waterfish,Konjac,P050103007,05,0501,128.0,96.0
050103,Japanese Japanese,Waterfish,Konjac,P050103008,05,0501,128.0,96.0
050103,Japanese Japanese,Waterfish,Konjac,P050103009,05,0501,128.0,96.0
050103,Japanese Japanese,Waterfish,Konjac,P050103010,05,0501,130.0,98.0
050103,Japanese Japanese,Waterfish,Konjac,P050103011,05,0501,135.0,101.0
050103,Japanese Japanese,Waterfish,Konjac,P050103012,05,0501,148.0,111.0
050103,Japanese Japanese,Waterfish,Konjac,P050103013,05,0501,148.0,111.0
050103,Japanese Japanese,Waterfish,Konjac,P050103014,05,0501,158.0,119.0
050103,Japanese Japanese,Waterfish,Konjac,P050103015,05,0501,158.0,119.0
050103,Japanese Japanese,Waterfish,Konjac,P050103016,05,0501,165.0,124.0
050103,Japanese Japanese,Waterfish,Konjac,P050103017,05,0501,215.0,161.0
050103,Japanese Japanese,Waterfish,Konjac,P050103018,05,0501,235.0,176.0
050103,Japanese Japanese,Waterfish,Konjac,P050103019,05,0501,245.0,184.0
050103,Japanese Japanese,Waterfish,Konjac,P050103020,05,0501,268.0,201.0
050103,Japanese Japanese,Waterfish,Konjac,P050103021,05,0501,,
050104,Japanese Japanese,Waterfish,Other water,P050104001,05,0501,115.0,86.0
050104,Japanese Japanese,Waterfish,Other water,P050104002,05,0501,115.0,86.0
050104,Japanese Japanese,Waterfish,Other water,P050104003,05,0501,118.0,89.0
050104,Japanese Japanese,Waterfish,Other water,P050104004,05,0501,138.0,104.0
050104,Japanese Japanese,Waterfish,Other water,P050104005,05,0501,138.0,104.0
050104,Japanese Japanese,Waterfish,Other water,P050104006,05,0501,188.0,141.0
050104,Japanese Japanese,Waterfish,Other water,P050104007,05,0501,188.0,141.0
050104,Japanese Japanese,Waterfish,Other water,P050104008,05,0501,188.0,141.0
050104,Japanese Japanese,Waterfish,Other water,P050104009,05,0501,188.0,141.0
050104,Japanese Japanese,Waterfish,Other water,P050104010,05,0501,210.0,158.0
050104,Japanese Japanese,Waterfish,Other water,P050104011,05,0501,210.0,158.0
050104,Japanese Japanese,Waterfish,Other water,P050104012,05,0501,740.0,555.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201001,05,0502,138.0,104.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201002,05,0502,188.0,141.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201003,05,0502,195.0,146.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201004,05,0502,195.0,146.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201005,05,0502,198.0,149.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201006,05,0502,218.0,164.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201007,05,0502,220.0,165.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201008,05,0502,228.0,171.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201009,05,0502,235.0,176.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201010,05,0502,238.0,179.0
050201,Japanese Japanese,Pickles,Bran pickles,P050201011,05,0502,450.0,338.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202001,05,0502,120.0,90.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202002,05,0502,145.0,109.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202003,05,0502,155.0,116.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202004,05,0502,155.0,116.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202005,05,0502,160.0,120.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202006,05,0502,185.0,139.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202007,05,0502,188.0,141.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202008,05,0502,188.0,141.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202009,05,0502,198.0,149.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202010,05,0502,198.0,149.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202011,05,0502,198.0,149.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202012,05,0502,198.0,149.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202013,05,0502,198.0,149.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202014,05,0502,208.0,156.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202015,05,0502,208.0,156.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202016,05,0502,220.0,165.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202017,05,0502,220.0,165.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202018,05,0502,228.0,171.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202019,05,0502,235.0,176.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202020,05,0502,235.0,176.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202021,05,0502,235.0,176.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202022,05,0502,235.0,176.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202023,05,0502,235.0,176.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202024,05,0502,268.0,201.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202025,05,0502,298.0,224.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202026,05,0502,298.0,224.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202027,05,0502,308.0,231.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202028,05,0502,325.0,244.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202029,05,0502,338.0,254.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202030,05,0502,378.0,284.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202031,05,0502,438.0,329.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202032,05,0502,530.0,398.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202033,05,0502,618.0,464.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202034,05,0502,688.0,516.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202035,05,0502,688.0,516.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202036,05,0502,960.0,720.0
050202,Japanese Japanese,Pickles,Pickled in salted,P050202037,05,0502,980.0,735.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203001,05,0502,145.0,109.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203002,05,0502,150.0,113.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203003,05,0502,155.0,116.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203004,05,0502,155.0,116.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203005,05,0502,178.0,134.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203006,05,0502,178.0,134.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203007,05,0502,178.0,134.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203008,05,0502,188.0,141.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203009,05,0502,198.0,149.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203010,05,0502,208.0,156.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203011,05,0502,208.0,156.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203012,05,0502,220.0,165.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203013,05,0502,220.0,165.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203014,05,0502,228.0,171.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203015,05,0502,248.0,186.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203016,05,0502,260.0,195.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203017,05,0502,260.0,195.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203018,05,0502,265.0,199.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203019,05,0502,288.0,216.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203020,05,0502,298.0,224.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203021,05,0502,298.0,224.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203022,05,0502,298.0,224.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203023,05,0502,298.0,224.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203024,05,0502,298.0,224.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203025,05,0502,298.0,224.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203026,05,0502,308.0,231.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203027,05,0502,325.0,244.0
050203,Japanese Japanese,Pickles,Pickled soy sauce,P050203028,05,0502,338.0,254.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204001,05,0502,150.0,113.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204002,05,0502,155.0,116.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204003,05,0502,180.0,135.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204004,05,0502,218.0,164.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204005,05,0502,218.0,164.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204006,05,0502,268.0,201.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204007,05,0502,268.0,201.0
050204,Japanese Japanese,Pickles,Pickled in lees,P050204008,05,0502,295.0,221.0
050205,Japanese Japanese,Pickles,Pickling,P050205001,05,0502,148.0,111.0
050205,Japanese Japanese,Pickles,Pickling,P050205002,05,0502,198.0,149.0
050205,Japanese Japanese,Pickles,Pickling,P050205003,05,0502,230.0,173.0
050205,Japanese Japanese,Pickles,Pickling,P050205004,05,0502,258.0,194.0
050205,Japanese Japanese,Pickles,Pickling,P050205005,05,0502,258.0,194.0
050205,Japanese Japanese,Pickles,Pickling,P050205006,05,0502,298.0,224.0
050205,Japanese Japanese,Pickles,Pickling,P050205007,05,0502,310.0,233.0
050205,Japanese Japanese,Pickles,Pickling,P050205008,05,0502,398.0,299.0
050205,Japanese Japanese,Pickles,Pickling,P050205009,05,0502,548.0,411.0
050206,Japanese Japanese,Pickles,Pickled miso,P050206001,05,0502,198.0,149.0
050207,Japanese Japanese,Pickles,Other pickles,P050207001,05,0502,130.0,98.0
050207,Japanese Japanese,Pickles,Other pickles,P050207002,05,0502,155.0,116.0
050207,Japanese Japanese,Pickles,Other pickles,P050207003,05,0502,155.0,116.0
050207,Japanese Japanese,Pickles,Other pickles,P050207004,05,0502,198.0,149.0
050207,Japanese Japanese,Pickles,Other pickles,P050207005,05,0502,208.0,156.0
050207,Japanese Japanese,Pickles,Other pickles,P050207006,05,0502,208.0,156.0
050207,Japanese Japanese,Pickles,Other pickles,P050207007,05,0502,208.0,156.0
050207,Japanese Japanese,Pickles,Other pickles,P050207008,05,0502,208.0,156.0
050207,Japanese Japanese,Pickles,Other pickles,P050207009,05,0502,270.0,203.0
050207,Japanese Japanese,Pickles,Other pickles,P050207010,05,0502,270.0,203.0
050207,Japanese Japanese,Pickles,Other pickles,P050207011,05,0502,285.0,214.0
050207,Japanese Japanese,Pickles,Other pickles,P050207012,05,0502,288.0,216.0
050207,Japanese Japanese,Pickles,Other pickles,P050207013,05,0502,288.0,216.0
050207,Japanese Japanese,Pickles,Other pickles,P050207014,05,0502,348.0,261.0
050207,Japanese Japanese,Pickles,Other pickles,P050207015,05,0502,355.0,266.0
050207,Japanese Japanese,Pickles,Other pickles,P050207016,05,0502,368.0,276.0
050207,Japanese Japanese,Pickles,Other pickles,P050207017,05,0502,378.0,284.0
050207,Japanese Japanese,Pickles,Other pickles,P050207018,05,0502,378.0,284.0
050207,Japanese Japanese,Pickles,Other pickles,P050207019,05,0502,388.0,291.0
050207,Japanese Japanese,Pickles,Other pickles,P050207020,05,0502,388.0,291.0
050207,Japanese Japanese,Pickles,Other pickles,P050207021,05,0502,388.0,291.0
050207,Japanese Japanese,Pickles,Other pickles,P050207022,05,0502,398.0,299.0
050207,Japanese Japanese,Pickles,Other pickles,P050207023,05,0502,480.0,360.0
050207,Japanese Japanese,Pickles,Other pickles,P050207024,05,0502,498.0,374.0
050207,Japanese Japanese,Pickles,Other pickles,P050207025,05,0502,498.0,374.0
050207,Japanese Japanese,Pickles,Other pickles,P050207026,05,0502,538.0,404.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301001,05,0503,25.0,19.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301002,05,0503,65.0,49.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301003,05,0503,65.0,49.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301004,05,0503,65.0,49.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301005,05,0503,70.0,53.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301006,05,0503,75.0,56.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301007,05,0503,75.0,56.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301008,05,0503,78.0,59.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301009,05,0503,98.0,74.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301010,05,0503,108.0,81.0
050301,Japanese Japanese,Raw noodles,Raw udon,P050301011,05,0503,120.0,90.0
